train/actor_loss,time/episodes,train/n_updates,time/fps,time/total_timesteps,train/critic_loss,time/time_elapsed,rollout/ep_rew_mean,train/learning_rate,rollout/ep_len_mean
-369.29344177246094,4116,395392,26,395520,2092.482614517212,15019,2497.8352,0.0018832140971657787,96.0
,4120,,26,395520,,15019,2497.8352,,96.0
-367.62407779693604,4124,396160,26,396288,2131.5942916870117,15048,2499.815,0.0018832140971657787,96.0
,4128,,26,396288,,15048,2499.815,,96.0
-366.4715805053711,4132,396928,26,397056,2132.866937637329,15078,2495.1282,0.0018832140971657787,96.0
,4136,,26,397056,,15078,2495.1282,,96.0
-366.1686887741089,4140,397696,26,397824,2135.715528488159,15108,2498.6301,0.0018832140971657787,96.0
,4144,,26,397824,,15108,2498.6301,,96.0
-367.46699714660645,4148,398464,26,398592,2104.3922939300537,15138,2494.7197,0.0018832140971657787,96.0
,4152,,26,398592,,15138,2494.7197,,96.0
-364.60316467285156,4156,399232,26,399360,2107.7456283569336,15168,2496.2092,0.0018832140971657787,96.0
,4160,,26,399360,,15168,2496.2092,,96.0
-363.50567531585693,4164,400000,26,400128,2087.222646713257,15199,2496.9473,0.0018832140971657787,96.0
,4168,,26,400128,,15199,2496.9473,,96.0
-365.24460315704346,4172,400768,26,400896,2121.376220703125,15228,2488.7385,0.0018832140971657787,96.0
,4176,,26,400896,,15228,2488.7385,,96.0
-368.49327087402344,4180,401536,26,401664,2111.665231704712,15257,2482.709,0.0018832140971657787,96.0
,4184,,26,401664,,15257,2482.709,,96.0
-370.0522241592407,4188,402304,26,402432,2131.839874267578,15286,2483.314,0.0018832140971657787,96.0
,4192,,26,402432,,15286,2483.314,,96.0
-368.1786346435547,4196,403072,26,403200,2101.136796951294,15315,2484.081,0.0018832140971657787,96.0
,4200,,26,403200,,15315,2484.081,,96.0
-361.2024755477905,4204,403840,26,403968,2112.989604949951,15344,2488.9614,0.0018832140971657787,96.0
,4208,,26,403968,,15344,2488.9614,,96.0
-368.5422430038452,4212,404608,26,404736,2101.0901851654053,15373,2491.224,0.0018832140971657787,96.0
,4216,,26,404736,,15373,2491.224,,96.0
-365.7794256210327,4220,405376,26,405504,2140.0649013519287,15402,2481.789,0.0018832140971657787,96.0
,4224,,26,405504,,15402,2481.789,,96.0
-374.14494609832764,4228,406144,26,406272,2070.922803878784,15431,2480.9724,0.0018832140971657787,96.0
,4232,,26,406272,,15431,2480.9724,,96.0
-368.40761280059814,4236,406912,26,407040,2146.8186225891113,15461,2477.4626,0.0018832140971657787,96.0
,4240,,26,407040,,15461,2477.4626,,96.0
-372.18701934814453,4244,407680,26,407808,2121.61474609375,15489,2484.012,0.0018832140971657787,96.0
,4248,,26,407808,,15489,2484.012,,96.0
-368.81708908081055,4252,408448,26,408576,2164.592950820923,15518,2491.546,0.0018832140971657787,96.0
,4256,,26,408576,,15518,2491.546,,96.0
-369.48480892181396,4260,409216,26,409344,2103.3364639282227,15547,2489.546,0.0018832140971657787,96.0
,4264,,26,409344,,15547,2489.546,,96.0
-367.6895122528076,4268,409984,26,410112,2104.8540782928467,15576,2497.717,0.0018832140971657787,96.0
,4272,,26,410112,,15576,2497.717,,96.0
-369.50791931152344,4276,410752,26,410880,2062.9891605377197,15605,2502.4255,0.0018832140971657787,96.0
,4280,,26,410880,,15605,2502.4255,,96.0
-369.2133312225342,4284,411520,26,411648,2111.527006149292,15635,2502.5608,0.0018832140971657787,96.0
,4288,,26,411648,,15635,2502.5608,,96.0
-372.53582859039307,4292,412288,26,412416,2103.0254287719727,15664,2504.612,0.0018832140971657787,96.0
,4296,,26,412416,,15664,2504.612,,96.0
-371.7071828842163,4300,413056,26,413184,2138.7014122009277,15693,2504.7498,0.0018832140971657787,96.0
,4304,,26,413184,,15693,2504.7498,,96.0
-374.1059398651123,4308,413824,26,413952,2060.761573791504,15722,2503.9768,0.0018832140971657787,96.0
,4312,,26,413952,,15722,2503.9768,,96.0
-375.3201265335083,4316,414592,26,414720,2045.0776252746582,15752,2516.7336,0.0018832140971657787,96.0
,4320,,26,414720,,15752,2516.7336,,96.0
-374.38254737854004,4324,415360,26,415488,2053.4337425231934,15781,2515.388,0.0018832140971657787,96.0
,4328,,26,415488,,15781,2515.388,,96.0
-371.3571968078613,4332,416128,26,416256,2105.5322647094727,15810,2509.2493,0.0018832140971657787,96.0
,4336,,26,416256,,15810,2509.2493,,96.0
-371.98643589019775,4340,416896,26,417024,2069.132438659668,15839,2511.8657,0.0018832140971657787,96.0
,4344,,26,417024,,15839,2511.8657,,96.0
-369.813383102417,4348,417664,26,417792,2119.378839492798,15868,2510.1404,0.0018832140971657787,96.0
,4352,,26,417792,,15868,2510.1404,,96.0
-369.6089735031128,4356,418432,26,418560,2107.0169315338135,15897,2515.3857,0.0018832140971657787,96.0
,4360,,26,418560,,15897,2515.3857,,96.0
-372.10560131073,4364,419200,26,419328,2118.2784156799316,15927,2514.1177,0.0018832140971657787,96.0
,4368,,26,419328,,15927,2514.1177,,96.0
-373.87952613830566,4372,419968,26,420096,2133.3313999176025,15956,2510.3862,0.0018832140971657787,96.0
,4376,,26,420096,,15956,2510.3862,,96.0
-372.37213706970215,4380,420736,26,420864,2077.6999950408936,15985,2514.2686,0.0018832140971657787,96.0
,4384,,26,420864,,15985,2514.2686,,96.0
-369.5337915420532,4388,421504,26,421632,2109.6618690490723,16014,2510.8435,0.0018832140971657787,96.0
,4392,,26,421632,,16014,2510.8435,,96.0
-366.1741371154785,4396,422272,26,422400,2058.8512840270996,16043,2511.2642,0.0018832140971657787,96.0
,4400,,26,422400,,16043,2511.2642,,96.0
-370.5012216567993,4404,423040,26,423168,2106.601640701294,16073,2519.2559,0.0018832140971657787,96.0
,4408,,26,423168,,16073,2519.2559,,96.0
-367.4943685531616,4412,423808,26,423936,2062.2600173950195,16102,2515.5789,0.0018832140971657787,96.0
,4416,,26,423936,,16102,2515.5789,,96.0
-372.8630676269531,4420,424576,26,424704,2016.2835063934326,16132,2524.853,0.0018832140971657787,96.0
,4424,,26,424704,,16132,2524.853,,96.0
-369.9985809326172,4428,425344,26,425472,2104.4934482574463,16161,2532.3008,0.0018832140971657787,96.0
,4432,,26,425472,,16161,2532.3008,,96.0
-370.2434997558594,4436,426112,26,426240,2109.32306098938,16191,2544.4446,0.0018832140971657787,96.0
,4440,,26,426240,,16191,2544.4446,,96.0
-371.02883529663086,4444,426880,26,427008,2120.0434894561768,16221,2546.2146,0.0018832140971657787,96.0
,4448,,26,427008,,16221,2546.2146,,96.0
-373.61614322662354,4452,427648,26,427776,2150.7330646514893,16252,2554.6943,0.0018832140971657787,96.0
,4456,,26,427776,,16252,2554.6943,,96.0
-370.4956159591675,4460,428416,26,428544,2145.4079914093018,16281,2558.2947,0.0018832140971657787,96.0
,4464,,26,428544,,16281,2558.2947,,96.0
-372.78387928009033,4468,429184,26,429312,2108.9269371032715,16310,2564.4905,0.0018832140971657787,96.0
,4472,,26,429312,,16310,2564.4905,,96.0
-373.85647201538086,4476,429952,26,430080,2112.870101928711,16339,2573.356,0.0018832140971657787,96.0
,4480,,26,430080,,16339,2573.356,,96.0
-377.62860202789307,4484,430720,26,430848,2097.388418197632,16368,2583.0427,0.0018832140971657787,96.0
,4488,,26,430848,,16368,2583.0427,,96.0
-371.0606517791748,4492,431488,26,431616,2123.759828567505,16397,2587.075,0.0018832140971657787,96.0
,4496,,26,431616,,16397,2587.075,,96.0
-374.5100345611572,4500,432256,26,432384,2058.989965438843,16426,2594.5288,0.0018832140971657787,96.0
,4504,,26,432384,,16426,2594.5288,,96.0
-372.5044422149658,4508,433024,26,433152,2122.0750217437744,16455,2593.94,0.0018832140971657787,96.0
,4512,,26,433152,,16455,2593.94,,96.0
-370.98304080963135,4516,433792,26,433920,2104.3487796783447,16484,2594.3665,0.0018832140971657787,96.0
,4520,,26,433920,,16484,2594.3665,,96.0
-373.65937423706055,4524,434560,26,434688,2105.7468280792236,16513,2601.3774,0.0018832140971657787,96.0
,4528,,26,434688,,16513,2601.3774,,96.0
-380.4611988067627,4532,435328,26,435456,2027.2331352233887,16542,2602.8037,0.0018832140971657787,96.0
,4536,,26,435456,,16542,2602.8037,,96.0
-379.41714668273926,4540,436096,26,436224,2138.659532546997,16571,2597.6887,0.0018832140971657787,96.0
,4544,,26,436224,,16571,2597.6887,,96.0
-378.60545921325684,4548,436864,26,436992,2151.4533195495605,16600,2585.7422,0.0018832140971657787,96.0
,4552,,26,436992,,16600,2585.7422,,96.0
-383.01904010772705,4556,437632,26,437760,2096.1910915374756,16629,2576.6455,0.0018832140971657787,96.0
,4560,,26,437760,,16629,2576.6455,,96.0
-376.8566188812256,4564,438400,26,438528,2161.037052154541,16659,2576.7559,0.0018832140971657787,96.0
,4568,,26,438528,,16659,2576.7559,,96.0
-377.6631155014038,4572,439168,26,439296,2132.280731201172,16688,2570.791,0.0018832140971657787,96.0
,4576,,26,439296,,16688,2570.791,,96.0
-381.24178886413574,4580,439936,26,440064,2072.3530044555664,16717,2569.0022,0.0018832140971657787,96.0
,4584,,26,440064,,16717,2569.0022,,96.0
-375.80270767211914,4588,440704,26,440832,2156.5674171447754,16746,2575.4868,0.0018832140971657787,96.0
,4592,,26,440832,,16746,2575.4868,,96.0
-378.16968727111816,4596,441472,26,441600,2194.6198921203613,16776,2570.7578,0.0018832140971657787,96.0
,4600,,26,441600,,16776,2570.7578,,96.0
-379.69762134552,4604,442240,26,442368,2176.680700302124,16805,2572.8174,0.0018832140971657787,96.0
,4608,,26,442368,,16805,2572.8174,,96.0
-378.4139003753662,4612,443008,26,443136,2207.5558013916016,16834,2580.4155,0.0018832140971657787,96.0
,4616,,26,443136,,16834,2580.4155,,96.0
-371.77663803100586,4620,443776,26,443904,2152.8443145751953,16863,2578.103,0.0018832140971657787,96.0
,4624,,26,443904,,16863,2578.103,,96.0
-373.21985912323,4628,444544,26,444672,2177.3546047210693,16891,2572.7314,0.0018832140971657787,96.0
,4632,,26,444672,,16891,2572.7314,,96.0
-373.16592502593994,4636,445312,26,445440,2213.2457389831543,16920,2580.1665,0.0018832140971657787,96.0
,4640,,26,445440,,16920,2580.1665,,96.0
-370.5051622390747,4644,446080,26,446208,2183.732036590576,16949,2582.5293,0.0018832140971657787,96.0
,4648,,26,446208,,16949,2582.5293,,96.0
-375.16264724731445,4652,446848,26,446976,2192.108274459839,16978,2594.794,0.0018832140971657787,96.0
,4656,,26,446976,,16978,2594.794,,96.0
-379.45969676971436,4660,447616,26,447744,2143.5372200012207,17008,2600.2224,0.0018832140971657787,96.0
,4664,,26,447744,,17008,2600.2224,,96.0
-376.83423233032227,4668,448384,26,448512,2183.156744003296,17037,2603.097,0.0018832140971657787,96.0
,4672,,26,448512,,17037,2603.097,,96.0
-378.37952709198,4676,449152,26,449280,2178.374755859375,17066,2598.4517,0.0018832140971657787,96.0
,4680,,26,449280,,17066,2598.4517,,96.0
-373.70587158203125,4684,449920,26,450048,2205.249521255493,17094,2597.7524,0.0018832140971657787,96.0
,4688,,26,450048,,17094,2597.7524,,96.0
-379.2793893814087,4692,450688,26,450816,2212.4635696411133,17123,2598.139,0.0018832140971657787,96.0
,4696,,26,450816,,17123,2598.139,,96.0
-374.68968391418457,4700,451456,26,451584,2202.5842876434326,17152,2598.6384,0.0018832140971657787,96.0
,4704,,26,451584,,17152,2598.6384,,96.0
-372.0394296646118,4708,452224,26,452352,2267.7586822509766,17181,2583.3577,0.0018832140971657787,96.0
,4712,,26,452352,,17181,2583.3577,,96.0
-372.85815048217773,4716,452992,26,453120,2255.273313522339,17210,2584.6282,0.0018832140971657787,96.0
,4720,,26,453120,,17210,2584.6282,,96.0
-376.5503120422363,4724,453760,26,453888,2210.9971408843994,17239,2582.3628,0.0018832140971657787,96.0
,4728,,26,453888,,17239,2582.3628,,96.0
-377.68960762023926,4732,454528,26,454656,2130.975305557251,17269,2581.108,0.0018832140971657787,96.0
,4736,,26,454656,,17269,2581.108,,96.0
-373.03701972961426,4740,455296,26,455424,2229.87211227417,17299,2580.8828,0.0018832140971657787,96.0
,4744,,26,455424,,17299,2580.8828,,96.0
-377.16537857055664,4748,456064,26,456192,2284.164863586426,17328,2585.6187,0.0018832140971657787,96.0
,4752,,26,456192,,17328,2585.6187,,96.0
-380.85143184661865,4756,456832,26,456960,2285.142791748047,17357,2587.3933,0.0018832140971657787,96.0
,4760,,26,456960,,17357,2587.3933,,96.0
-376.01130294799805,4764,457600,26,457728,2260.693239212036,17386,2593.974,0.0018832140971657787,96.0
,4768,,26,457728,,17386,2593.974,,96.0
-374.6401205062866,4772,458368,26,458496,2179.978443145752,17415,2595.448,0.0018832140971657787,96.0
,4776,,26,458496,,17415,2595.448,,96.0
-378.9087619781494,4780,459136,26,459264,2305.40020942688,17444,2598.5327,0.0018832140971657787,96.0
,4784,,26,459264,,17444,2598.5327,,96.0
-380.11550998687744,4788,459904,26,460032,2306.396800994873,17473,2603.7842,0.0018832140971657787,96.0
,4792,,26,460032,,17473,2603.7842,,96.0
-379.4270267486572,4796,460672,26,460800,2200.685297012329,17503,2607.841,0.0018832140971657787,96.0
,4800,,26,460800,,17503,2607.841,,96.0
-384.48588848114014,4804,461440,26,461568,2212.0755500793457,17532,2612.1528,0.0018832140971657787,96.0
,4808,,26,461568,,17532,2612.1528,,96.0
-387.211633682251,4812,462208,26,462336,2263.512243270874,17561,2608.9417,0.0018832140971657787,96.0
,4816,,26,462336,,17561,2608.9417,,96.0
-388.3577308654785,4820,462976,26,463104,2306.808292388916,17590,2593.4387,0.0018832140971657787,96.0
,4824,,26,463104,,17590,2593.4387,,96.0
-392.7664613723755,4828,463744,26,463872,2336.8047256469727,17619,2591.973,0.0018832140971657787,96.0
,4832,,26,463872,,17619,2591.973,,96.0
-388.18285751342773,4836,464512,26,464640,2291.1467456817627,17648,2588.4443,0.0018832140971657787,96.0
,4840,,26,464640,,17648,2588.4443,,96.0
-388.9468517303467,4844,465280,26,465408,2274.8493251800537,17677,2580.833,0.0018832140971657787,96.0
,4848,,26,465408,,17677,2580.833,,96.0
-388.2784242630005,4852,466048,26,466176,2294.2044982910156,17706,2579.954,0.0018832140971657787,96.0
,4856,,26,466176,,17706,2579.954,,96.0
-383.57496070861816,4860,466816,26,466944,2295.4438552856445,17735,2577.1655,0.0018832140971657787,96.0
,4864,,26,466944,,17735,2577.1655,,96.0
-388.72639179229736,4868,467584,26,467712,2274.822259902954,17765,2576.6287,0.0018832140971657787,96.0
,4872,,26,467712,,17765,2576.6287,,96.0
-390.0654764175415,4876,468352,26,468480,2330.4777908325195,17794,2580.4697,0.0018832140971657787,96.0
,4880,,26,468480,,17794,2580.4697,,96.0
-392.4317989349365,4884,469120,26,469248,2311.4038314819336,17823,2579.3633,0.0018832140971657787,96.0
,4888,,26,469248,,17823,2579.3633,,96.0
-397.05159759521484,4892,469888,26,470016,2337.046920776367,17852,2580.8352,0.0018832140971657787,96.0
,4896,,26,470016,,17852,2580.8352,,96.0
-390.1728925704956,4900,470656,26,470784,2313.7914028167725,17881,2573.2966,0.0018832140971657787,96.0
,4904,,26,470784,,17881,2573.2966,,96.0
-395.3977327346802,4908,471424,26,471552,2222.339117050171,17910,2578.849,0.0018832140971657787,96.0
,4912,,26,471552,,17910,2578.849,,96.0
-395.7292203903198,4916,472192,26,472320,2354.7582817077637,17939,2596.5312,0.0018832140971657787,96.0
,4920,,26,472320,,17939,2596.5312,,96.0
-400.3165397644043,4924,472960,26,473088,2320.371789932251,17968,2606.2764,0.0018832140971657787,96.0
,4928,,26,473088,,17968,2606.2764,,96.0
-399.05498790740967,4932,473728,26,473856,2297.7813205718994,17997,2604.0369,0.0018832140971657787,96.0
,4936,,26,473856,,17997,2604.0369,,96.0
-399.54059982299805,4940,474496,26,474624,2287.9082927703857,18026,2610.0542,0.0018832140971657787,96.0
,4944,,26,474624,,18026,2610.0542,,96.0
-399.007963180542,4948,475264,26,475392,2310.7754440307617,18055,2611.874,0.0018832140971657787,96.0
,4952,,26,475392,,18055,2611.874,,96.0
-395.8771619796753,4956,476032,26,476160,2320.294897079468,18084,2616.622,0.0018832140971657787,96.0
,4960,,26,476160,,18084,2616.622,,96.0
-402.20219326019287,4964,476800,26,476928,2331.6830158233643,18112,2617.3508,0.0018832140971657787,96.0
,4968,,26,476928,,18112,2617.3508,,96.0
-402.51225185394287,4972,477568,26,477696,2294.5761070251465,18141,2617.5469,0.0018832140971657787,96.0
,4976,,26,477696,,18141,2617.5469,,96.0
-408.2448787689209,4980,478336,26,478464,2268.0655403137207,18171,2610.6924,0.0018832140971657787,96.0
,4984,,26,478464,,18171,2610.6924,,96.0
-404.9181251525879,4988,479104,26,479232,2320.733989715576,18200,2617.3713,0.0018832140971657787,96.0
,4992,,26,479232,,18200,2617.3713,,96.0
-406.67390632629395,4996,479872,26,480000,2362.2201194763184,18230,2613.6182,0.0018832140971657787,96.0
,5000,,26,480000,,18230,2613.6182,,96.0
-396.6205081939697,5004,480640,26,480768,2312.3460063934326,18259,2608.9124,0.0018832140971657787,96.0
,5008,,26,480768,,18259,2608.9124,,96.0
-406.0499258041382,5012,481408,26,481536,2280.2076530456543,18288,2608.7993,0.0018832140971657787,96.0
,5016,,26,481536,,18288,2608.7993,,96.0
-400.8481435775757,5020,482176,26,482304,2294.20560836792,18318,2608.734,0.0018832140971657787,96.0
,5024,,26,482304,,18318,2608.734,,96.0
-402.1629333496094,5028,482944,26,483072,2303.879009246826,18348,2613.1882,0.0018832140971657787,96.0
,5032,,26,483072,,18348,2613.1882,,96.0
-406.8353786468506,5036,483712,26,483840,2336.432165145874,18377,2615.4937,0.0018832140971657787,96.0
,5040,,26,483840,,18377,2615.4937,,96.0
-405.8870372772217,5044,484480,26,484608,2292.729097366333,18407,2608.9597,0.0018832140971657787,96.0
,5048,,26,484608,,18407,2608.9597,,96.0
-403.4278964996338,5052,485248,26,485376,2305.727731704712,18437,2608.058,0.0018832140971657787,96.0
,5056,,26,485376,,18437,2608.058,,96.0
-402.4345951080322,5060,486016,26,486144,2302.79567527771,18466,2609.5244,0.0018832140971657787,96.0
,5064,,26,486144,,18466,2609.5244,,96.0
-407.1130247116089,5068,486784,26,486912,2335.323387145996,18496,2610.738,0.0018832140971657787,96.0
,5072,,26,486912,,18496,2610.738,,96.0
-405.19065284729004,5076,487552,26,487680,2282.0161666870117,18525,2618.3406,0.0018832140971657787,96.0
,5080,,26,487680,,18525,2618.3406,,96.0
-406.93153953552246,5084,488320,26,488448,2257.0368518829346,18554,2612.829,0.0018832140971657787,96.0
,5088,,26,488448,,18554,2612.829,,96.0
-407.3571710586548,5092,489088,26,489216,2359.975818634033,18583,2608.0352,0.0018832140971657787,96.0
,5096,,26,489216,,18583,2608.0352,,96.0
-405.6635274887085,5100,489856,26,489984,2321.254690170288,18613,2604.6272,0.0018832140971657787,96.0
,5104,,26,489984,,18613,2604.6272,,96.0
-401.07218647003174,5108,490624,26,490752,2334.5457134246826,18642,2601.419,0.0018832140971657787,96.0
,5112,,26,490752,,18642,2601.419,,96.0
-408.5532703399658,5116,491392,26,491520,2262.5000019073486,18671,2608.3943,0.0018832140971657787,96.0
,5120,,26,491520,,18671,2608.3943,,96.0
-405.08117389678955,5124,492160,26,492288,2323.877546310425,18700,2603.8032,0.0018832140971657787,96.0
,5128,,26,492288,,18700,2603.8032,,96.0
-406.971981048584,5132,492928,26,493056,2309.0740146636963,18729,2605.1104,0.0018832140971657787,96.0
,5136,,26,493056,,18729,2605.1104,,96.0
-400.922251701355,5140,493696,26,493824,2334.294858932495,18758,2605.8835,0.0018832140971657787,96.0
,5144,,26,493824,,18758,2605.8835,,96.0
-399.6932611465454,5148,494464,26,494592,2292.1225509643555,18787,2612.029,0.0018832140971657787,96.0
