time/time_elapsed,time/fps,time/total_timesteps,time/iterations,train/approx_kl,train/value_loss,train/explained_variance,train/n_updates,train/clip_range,train/loss,train/policy_gradient_loss,train/std,train/clip_fraction,train/entropy_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
12992,37,491136,7674,9.700842e-05,30752.257934570312,0.774095743894577,38365,0.2,8879.7626953125,-0.0024810482282191515,663.2019653320312,0.0,-79.02751007080079,0.0013647642264479798,96.0,2670.5903
12993,37,491200,7675,0.00022171624,19546.29071044922,0.6876716315746307,38370,0.2,1456.5673828125,-0.0026359224924817682,666.1420288085938,0.0,-79.03934173583984,0.0013647642264479798,96.0,2670.5903
12995,37,491264,7676,0.00038199592,20810.006274414063,0.5209751427173615,38375,0.2,1117.6983642578125,-0.002700206940062344,669.0137329101562,0.0,-79.06324768066406,0.0013647642264479798,96.0,2670.5903
12997,37,491328,7677,0.0006430475,35323.27087402344,0.06112271547317505,38380,0.2,12782.95703125,-0.0060477229882963,669.590087890625,0.0,-79.06957740783692,0.0013647642264479798,96.0,2670.5903
12998,37,491392,7678,0.00078604463,6086.68501586914,0.3786274790763855,38385,0.2,722.1402587890625,-0.0037286683451384305,669.854736328125,0.0,-79.07041549682617,0.0013647642264479798,96.0,2670.5903
13000,37,491456,7679,0.0011511473,2509.625866699219,-0.6755834817886353,38390,0.2,461.9588317871094,-0.008323312364518642,674.2670288085938,0.0,-79.08464622497559,0.0013647642264479798,96.0,2670.5903
13002,37,491520,7680,0.0017173048,2211.044979095459,-0.5165512561798096,38395,0.2,208.27615356445312,-0.003839050349779427,676.4535522460938,0.0,-79.1497844696045,0.0013647642264479798,96.0,2671.9
13003,37,491584,7681,0.005297388,1166.18032913208,-0.3635106086730957,38400,0.2,171.34158325195312,-0.013165765535086393,669.3387451171875,0.015625,-79.20461235046386,0.0013647642264479798,96.0,2671.9
13005,37,491648,7682,0.0013249749,9284.310968017578,-3.47164249420166,38405,0.2,583.4237060546875,-0.007102476758882403,668.3175048828125,0.0,-79.24431228637695,0.0013647642264479798,96.0,2671.9
13007,37,491712,7683,0.0002024062,50973.84892578125,0.316495418548584,38410,0.2,13204.005859375,-0.001486574998125434,669.216796875,0.0,-79.25985412597656,0.0013647642264479798,96.0,2671.9
13008,37,491776,7684,8.693896e-06,72447.0330078125,-0.3591254949569702,38415,0.2,5052.9560546875,-0.00042386846616864203,669.79443359375,0.0,-79.2649429321289,0.0013647642264479798,96.0,2671.9
13010,37,491840,7685,2.64775e-05,65296.25146484375,0.7803425937891006,38420,0.2,12716.5634765625,-0.000849808705970645,670.0839233398438,0.0,-79.26913414001464,0.0013647642264479798,96.0,2671.9
13012,37,491904,7686,6.921962e-05,21872.133715820313,0.9208587780594826,38425,0.2,3831.329833984375,-0.002226443961262703,670.146240234375,0.0,-79.27027206420898,0.0013647642264479798,96.0,2671.9
13014,37,491968,7687,0.00013263617,35134.02797851562,0.8511391431093216,38430,0.2,1910.92529296875,-0.0015382208861410619,670.505126953125,0.0,-79.26404190063477,0.0013647642264479798,96.0,2671.9
13015,37,492032,7688,3.6935322e-05,29216.615649414063,0.8787283599376678,38435,0.2,2665.06298828125,-0.001459293789230287,671.1820678710938,0.0,-79.2659538269043,0.0013647642264479798,96.0,2671.9
13017,37,492096,7689,0.0010622507,23849.214501953124,0.8744712024927139,38440,0.2,6001.6572265625,-0.008390667755156756,671.6328735351562,0.003125,-79.26725158691406,0.0013647642264479798,96.0,2671.9
13019,37,492160,7690,7.5412914e-05,24553.119897460936,0.9025764763355255,38445,0.2,4449.45068359375,-0.0011130783706903458,671.8081665039062,0.0,-79.26562843322753,0.0013647642264479798,96.0,2671.9
13020,37,492224,7691,0.00010186341,23406.40185546875,0.8230341374874115,38450,0.2,1020.1068115234375,-0.0019403140526264907,673.1532592773438,0.0,-79.25610466003418,0.0013647642264479798,96.0,2671.9
13022,37,492288,7692,8.414313e-05,45826.81643066406,-1.1547293663024902,38455,0.2,20486.728515625,-0.001450371416285634,674.8605346679688,0.0,-79.2650276184082,0.0013647642264479798,96.0,2642.6028
13024,37,492352,7693,0.00014759135,11390.155218505859,-0.8937761783599854,38460,0.2,1440.273681640625,-0.0026371188927441836,675.8389282226562,0.0,-79.26752014160157,0.0013647642264479798,96.0,2642.6028
13025,37,492416,7694,0.00030738954,7693.212371826172,-0.6848580837249756,38465,0.2,890.167236328125,-0.0018200578866526484,676.85205078125,0.0,-79.25961685180664,0.0013647642264479798,96.0,2642.6028
13027,37,492480,7695,0.00012162607,30857.113134765626,0.37094831466674805,38470,0.2,5809.78271484375,-7.19388946890831e-05,676.582763671875,0.0,-79.26395835876465,0.0013647642264479798,96.0,2642.6028
13029,37,492544,7696,1.8819235e-05,179114.3658203125,-1.432948112487793,38475,0.2,18837.341796875,-0.0007244492415338754,675.7685546875,0.0,-79.25977249145508,0.0013647642264479798,96.0,2642.6028
13031,37,492608,7697,1.970306e-05,83660.5875,0.21463680267333984,38480,0.2,9350.791015625,-0.0007744265720248222,675.0962524414062,0.0,-79.25641708374023,0.0013647642264479798,96.0,2642.6028
13032,37,492672,7698,3.290549e-05,37491.43330078125,0.8169846683740616,38485,0.2,10524.6591796875,-0.0013582948129624128,675.5894165039062,0.0,-79.25897979736328,0.0013647642264479798,96.0,2642.6028
13034,37,492736,7699,0.00025113765,35377.99184570312,0.69324791431427,38490,0.2,11670.6708984375,-0.0036683112382888796,677.134033203125,0.0,-79.275101852417,0.0013647642264479798,96.0,2642.6028
13036,37,492800,7700,0.00024728943,22613.15087890625,0.7583247870206833,38495,0.2,4561.27734375,-0.0019388413056731224,678.7140502929688,0.0,-79.28592033386231,0.0013647642264479798,96.0,2642.6028
13037,37,492864,7701,6.905664e-05,34249.735034179685,0.7536123842000961,38500,0.2,2846.9150390625,-0.0006689761765301227,679.7290649414062,0.0,-79.28860244750976,0.0013647642264479798,96.0,2642.6028
13039,37,492928,7702,5.2540563e-05,91778.3583984375,0.48146188259124756,38505,0.2,18273.396484375,-0.001946832099929452,680.0272827148438,0.0,-79.29936218261719,0.0013647642264479798,96.0,2642.6028
13041,37,492992,7703,0.0001230361,50401.640869140625,-0.9183417558670044,38510,0.2,24187.201171875,-0.0016398360021412373,679.94873046875,0.0,-79.30121269226075,0.0013647642264479798,96.0,2642.6028
13043,37,493056,7704,0.0015774509,1810.6815216064454,0.32416224479675293,38515,0.2,269.9356994628906,-0.007380615454167128,683.8229370117188,0.003125,-79.29195861816406,0.0013647642264479798,96.0,2683.0828
13044,37,493120,7705,0.0054734023,2651.0462158203127,-1.2667789459228516,38520,0.2,298.6352233886719,-0.018011281709186734,695.85205078125,0.015625,-79.32714881896973,0.0013647642264479798,96.0,2683.0828
13046,37,493184,7706,0.001998296,11610.492236328126,0.3603028655052185,38525,0.2,3449.045166015625,-0.00010264615993946791,701.7822265625,0.0125,-79.40664024353028,0.0013647642264479798,96.0,2683.0828
13048,37,493248,7707,0.00017760228,43879.0376953125,-0.6533851623535156,38530,0.2,11609.7197265625,-0.0002892583375796676,703.0816040039062,0.0,-79.44693183898926,0.0013647642264479798,96.0,2683.0828
13049,37,493312,7708,3.118906e-05,29228.665625,-1.075354814529419,38535,0.2,1892.587158203125,-0.0005363775184378028,703.7825927734375,0.0,-79.46352005004883,0.0013647642264479798,96.0,2683.0828
13051,37,493376,7709,4.767347e-05,56426.90263671875,0.5342087745666504,38540,0.2,6450.22705078125,-0.0018728607101365924,704.5667724609375,0.0,-79.47305831909179,0.0013647642264479798,96.0,2683.0828
13053,37,493440,7710,5.2681193e-05,37320.3375,0.8473595529794693,38545,0.2,7494.05517578125,-0.0013851999305188657,704.7544555664062,0.0,-79.48279914855956,0.0013647642264479798,96.0,2683.0828
13055,37,493504,7711,4.1930936e-05,51776.60751953125,0.8130572587251663,38550,0.2,15514.1572265625,-0.0010048616211861372,705.1241455078125,0.0,-79.48788719177246,0.0013647642264479798,96.0,2683.0828
13056,37,493568,7712,0.00067424774,13093.078979492188,0.9461963064968586,38555,0.2,4731.21533203125,-0.006000930722802877,704.5248413085938,0.003125,-79.49574851989746,0.0013647642264479798,96.0,2683.0828
13058,37,493632,7713,0.00028347783,30782.83251953125,0.8590067774057388,38560,0.2,5142.0380859375,-0.0015586194349452853,704.0221557617188,0.0,-79.52536315917969,0.0013647642264479798,96.0,2683.0828
13060,37,493696,7714,6.745942e-05,18351.216918945312,0.9267193898558617,38565,0.2,2885.999755859375,-0.0006100668571889401,703.6173706054688,0.0,-79.543257522583,0.0013647642264479798,96.0,2683.0828
13062,37,493760,7715,1.4699064e-05,54048.53232421875,0.6287138164043427,38570,0.2,9385.0556640625,-0.00014881412498652936,704.3656616210938,0.0,-79.54361419677734,0.0013647642264479798,96.0,2683.0828
13063,37,493824,7716,0.00036941748,6975.213763427734,0.7487493455410004,38575,0.2,1554.0650634765625,-0.0030980527866631747,709.2836303710938,0.0,-79.55516662597657,0.0013647642264479798,96.0,2675.4253
13065,37,493888,7717,0.00021971576,6225.128802490234,-1.5040640830993652,38580,0.2,576.79541015625,-0.0024113426450639965,713.6719360351562,0.0,-79.58296165466308,0.0013647642264479798,96.0,2675.4253
13067,37,493952,7718,0.0007419819,9370.75908203125,-0.4787583351135254,38585,0.2,5065.1669921875,-0.002640658151358366,711.7362670898438,0.0,-79.56883544921875,0.0013647642264479798,96.0,2675.4253
13069,37,494016,7719,0.00017206464,16618.028857421876,-0.022322773933410645,38590,0.2,1956.7734375,-7.164962589740753e-05,709.4251098632812,0.0,-79.56421089172363,0.0013647642264479798,96.0,2675.4253
13070,37,494080,7720,4.5125373e-05,87817.640625,0.5257052183151245,38595,0.2,27664.42578125,-0.00017994167283177375,708.4791259765625,0.0,-79.57586669921875,0.0013647642264479798,96.0,2675.4253
13072,37,494144,7721,2.7824193e-05,54534.32861328125,0.7250643968582153,38600,0.2,12228.2080078125,-0.0012556028319522738,708.0186157226562,0.0,-79.58172645568848,0.0013647642264479798,96.0,2675.4253
13074,37,494208,7722,5.0775707e-05,47190.31928710938,0.7927911877632141,38605,0.2,9153.197265625,-0.001504353666678071,708.0269165039062,0.0,-79.58246002197265,0.0013647642264479798,96.0,2675.4253
13075,37,494272,7723,1.4588237e-05,37294.866015625,0.824693962931633,38610,0.2,11565.37109375,-0.0004002157598733902,708.3750610351562,0.0,-79.58944091796874,0.0013647642264479798,96.0,2675.4253
13077,37,494336,7724,0.00025440007,35944.55676269531,0.6926176846027374,38615,0.2,9564.8603515625,-0.003480663150548935,709.1698608398438,0.0,-79.60087242126465,0.0013647642264479798,96.0,2675.4253
13079,37,494400,7725,0.00046871882,17638.241967773436,0.8430701047182083,38620,0.2,2264.11328125,-0.003043823828920722,709.5975341796875,0.0,-79.60288314819336,0.0013647642264479798,96.0,2675.4253
13081,37,494464,7726,0.00019579846,22694.345556640626,0.4581281542778015,38625,0.2,2148.835205078125,-0.0035013700369745495,710.593994140625,0.0,-79.59149703979492,0.0013647642264479798,96.0,2675.4253
13082,37,494528,7727,0.001019083,6273.947357177734,0.139462411403656,38630,0.2,671.6076049804688,-0.007572330953553319,711.330810546875,0.0,-79.61016311645508,0.0013647642264479798,96.0,2675.4253
13084,37,494592,7728,0.0006940495,2019.3372924804687,0.37141573429107666,38635,0.2,101.92198181152344,-0.001677943393588066,711.7745361328125,0.0,-79.66301651000977,0.0013647642264479798,96.0,2680.2122
13086,37,494656,7729,0.0027124789,2051.904849243164,-0.9934079647064209,38640,0.2,491.2825622558594,-0.008147256541997194,714.1717529296875,0.003125,-79.71153297424317,0.0013647642264479798,96.0,2680.2122
13087,37,494720,7730,0.00088530406,6962.488720703125,-0.7271699905395508,38645,0.2,1269.7747802734375,0.0016000137431547046,712.275146484375,0.0,-79.74636459350586,0.0013647642264479798,96.0,2680.2122
13089,37,494784,7731,9.251293e-05,20904.61748046875,0.33975750207901,38650,0.2,7003.32177734375,-0.0015175685286521912,711.7794799804688,0.0,-79.74285202026367,0.0013647642264479798,96.0,2680.2122
13091,37,494848,7732,4.258845e-05,67711.3619140625,0.3231094479560852,38655,0.2,12581.8125,-0.0012156452983617782,711.5142211914062,0.0,-79.75032577514648,0.0013647642264479798,96.0,2680.2122
13092,37,494912,7733,4.664343e-05,69470.89409179687,0.3926600217819214,38660,0.2,17812.74609375,-0.001838651206344366,711.0993041992188,0.0,-79.7536750793457,0.0013647642264479798,96.0,2680.2122
13094,37,494976,7734,7.8384764e-05,52625.7166015625,0.7409577071666718,38665,0.2,12001.3828125,-0.0027822328731417654,711.271240234375,0.0,-79.75834083557129,0.0013647642264479798,96.0,2680.2122
13096,37,495040,7735,7.038284e-05,77334.28046875,0.6653474271297455,38670,0.2,14283.7509765625,-0.0010401790961623192,712.1430053710938,0.0,-79.76933326721192,0.0013647642264479798,96.0,2680.2122
13097,37,495104,7736,0.00012561586,14338.852404785157,0.8911986202001572,38675,0.2,1723.8533935546875,-0.002627051807940006,712.5629272460938,0.0,-79.77598457336425,0.0013647642264479798,96.0,2680.2122
13099,37,495168,7737,0.00072124135,14313.359350585937,0.8845941871404648,38680,0.2,1652.814697265625,-0.004773362446576357,713.3846435546875,0.0,-79.78880310058594,0.0013647642264479798,96.0,2680.2122
13101,37,495232,7738,0.00029358827,26739.19794921875,0.6832228004932404,38685,0.2,2819.88818359375,-0.0027643651701509953,714.6151733398438,0.0,-79.79300041198731,0.0013647642264479798,96.0,2680.2122
13103,37,495296,7739,0.000262714,10404.05248413086,0.4553775191307068,38690,0.2,613.408447265625,-0.0019661311060190203,713.0701904296875,0.0,-79.79058380126953,0.0013647642264479798,96.0,2680.2122
13104,37,495360,7740,0.0017058607,2535.716334533691,0.5194152891635895,38695,0.2,385.9307861328125,-0.007448027562350035,714.028076171875,0.00625,-79.78170661926269,0.0013647642264479798,96.0,2646.2656
13106,37,495424,7741,0.0040846355,1680.3010299682617,0.49751895666122437,38700,0.2,253.8894500732422,-0.011957477405667305,718.329345703125,0.009375,-79.89712982177734,0.0013647642264479798,96.0,2646.2656
13108,37,495488,7742,0.0021687075,5876.558837890625,0.15768134593963623,38705,0.2,1508.4466552734375,-0.004957061819732189,718.4270629882812,0.0,-79.98978080749512,0.0013647642264479798,96.0,2646.2656
13109,37,495552,7743,0.00049447734,16074.486926269532,0.25143963098526,38710,0.2,5775.302734375,-0.002488680323585868,718.3305053710938,0.0,-80.03002243041992,0.0013647642264479798,96.0,2646.2656
13111,37,495616,7744,0.00019123778,45675.2837890625,0.5248588025569916,38715,0.2,11399.1494140625,-0.002707332745194435,717.9349975585938,0.0,-80.04011917114258,0.0013647642264479798,96.0,2646.2656
13113,37,495680,7745,4.28129e-05,66044.8126953125,0.2156727910041809,38720,0.2,8537.3974609375,-0.0013932806439697742,717.7313232421875,0.0,-80.045943069458,0.0013647642264479798,96.0,2646.2656
13114,37,495744,7746,0.00011888612,45484.80649414063,0.489493727684021,38725,0.2,10322.470703125,-0.0012771874200552702,717.5225830078125,0.0,-80.04917373657227,0.0013647642264479798,96.0,2646.2656
13116,37,495808,7747,6.783474e-05,38638.03955078125,0.5133611857891083,38730,0.2,4989.12353515625,-0.0015739865601062774,717.4913330078125,0.0,-80.05113372802734,0.0013647642264479798,96.0,2646.2656
13118,37,495872,7748,0.00027514342,8050.011157226562,0.8078949749469757,38735,0.2,663.1091918945312,-0.0024163863388821484,719.515380859375,0.0,-80.06237258911133,0.0013647642264479798,96.0,2646.2656
13119,37,495936,7749,0.00022473559,22879.40559082031,0.6267177164554596,38740,0.2,10246.6953125,-0.0009691548533737659,720.9819946289062,0.0,-80.09567718505859,0.0013647642264479798,96.0,2646.2656
13121,37,496000,7750,0.00029239524,17476.330932617188,-0.7968413829803467,38745,0.2,4847.93603515625,-0.0028704894706606866,722.0718383789062,0.0,-80.1087860107422,0.0013647642264479798,96.0,2646.2656
13123,37,496064,7751,0.00057929195,3887.956591796875,0.14338451623916626,38750,0.2,166.77777099609375,-0.00498056709766388,721.4141235351562,0.0,-80.12004318237305,0.0013647642264479798,96.0,2646.2656
13124,37,496128,7752,0.0003774343,3066.998515319824,0.2973002791404724,38755,0.2,1179.739501953125,-0.001535049919039011,722.3685913085938,0.0,-80.1488410949707,0.0013647642264479798,96.0,2670.748
13126,37,496192,7753,0.0035710214,2793.863311767578,-4.897456645965576,38760,0.2,643.5640869140625,-0.007303350698202848,723.9472045898438,0.009375,-80.1439655303955,0.0013647642264479798,96.0,2670.748
13128,37,496256,7754,0.00059958827,10907.152587890625,-0.1604076623916626,38765,0.2,1077.6697998046875,0.00062900404445827,724.5692749023438,0.0,-80.08544960021973,0.0013647642264479798,96.0,2670.748
13129,37,496320,7755,0.00020991918,15585.449255371093,0.2549784779548645,38770,0.2,1204.5965576171875,-0.0036211551167070867,724.3090209960938,0.0,-80.06246147155761,0.0013647642264479798,96.0,2670.748
13131,37,496384,7756,6.905664e-05,68912.29296875,0.43316513299942017,38775,0.2,19786.6484375,-0.0013940725475549698,723.4640502929688,0.0,-80.05821571350097,0.0013647642264479798,96.0,2670.748
13133,37,496448,7757,1.4313497e-05,39942.111328125,0.7876348197460175,38780,0.2,7863.7294921875,-0.00044910665601491926,723.0202026367188,0.0,-80.05810279846192,0.0013647642264479798,96.0,2670.748
13134,37,496512,7758,2.3704022e-05,46838.15078125,0.789973571896553,38785,0.2,12192.626953125,-0.0009261802304536104,722.977294921875,0.0,-80.0638484954834,0.0013647642264479798,96.0,2670.748
13136,37,496576,7759,1.7443672e-05,45773.40522460938,0.8250856697559357,38790,0.2,11376.7060546875,-0.0009472569450736046,723.41650390625,0.0,-80.0698860168457,0.0013647642264479798,96.0,2670.748
13138,37,496640,7760,3.079418e-05,35551.88901367188,0.7360178232192993,38795,0.2,4589.67431640625,-0.001031245244666934,723.5932006835938,0.0,-80.07587814331055,0.0013647642264479798,96.0,2670.748
13139,37,496704,7761,2.4141744e-05,30558.693115234375,0.5803702771663666,38800,0.2,1709.047607421875,-0.000628659687936306,723.3358764648438,0.0,-80.08013496398925,0.0013647642264479798,96.0,2670.748
13141,37,496768,7762,4.8471615e-05,42265.3091796875,0.5164366662502289,38805,0.2,4123.17822265625,-0.0010098003782331943,723.0122680664062,0.0,-80.08118209838867,0.0013647642264479798,96.0,2670.748
13143,37,496832,7763,0.000489858,8833.039758300782,-0.7953530550003052,38810,0.2,901.7504272460938,-0.004681872576475144,724.3041381835938,0.00625,-80.08180923461914,0.0013647642264479798,96.0,2670.748
13144,37,496896,7764,0.0005554259,6414.132409667969,-0.390885591506958,38815,0.2,965.998046875,-0.0036235877312719824,725.2813110351562,0.0,-80.0902774810791,0.0013647642264479798,96.0,2694.96
13146,37,496960,7765,0.001255055,1863.044241333008,-1.6508729457855225,38820,0.2,103.4482421875,-0.003238009288907051,734.7039794921875,0.003125,-80.12573127746582,0.0013647642264479798,96.0,2694.96
13148,37,497024,7766,0.0022183927,11482.016784667969,-0.07464420795440674,38825,0.2,2378.05126953125,-0.00667767571285367,742.300048828125,0.003125,-80.20927124023437,0.0013647642264479798,96.0,2694.96
13149,37,497088,7767,0.0001701368,18773.58330078125,0.17881524562835693,38830,0.2,4068.011474609375,-0.0008381730178371072,743.1786499023438,0.0,-80.2591381072998,0.0013647642264479798,96.0,2694.96
13151,37,497152,7768,4.0372834e-05,32626.5583984375,0.6180887818336487,38835,0.2,16480.390625,-0.0005247499328106641,742.7288818359375,0.0,-80.25235862731934,0.0013647642264479798,96.0,2694.96
13153,37,497216,7769,2.1839514e-05,32053.74074707031,0.7695309072732925,38840,0.2,4732.3603515625,-0.0006936393678188324,743.1358032226562,0.0,-80.25163917541504,0.0013647642264479798,96.0,2694.96
13154,37,497280,7770,5.8183447e-05,44597.95063476563,0.7909338176250458,38845,0.2,4523.07958984375,-0.0015161183662712574,743.0248413085938,0.0,-80.25168151855469,0.0013647642264479798,96.0,2694.96
13156,37,497344,7771,6.0351565e-05,32505.338134765625,0.8610377460718155,38850,0.2,11540.6025390625,-0.0018200546852312981,744.207275390625,0.0,-80.25616188049317,0.0013647642264479798,96.0,2694.96
13158,37,497408,7772,7.3807314e-05,20599.573828125,0.9035611376166344,38855,0.2,3578.69140625,-0.0014757601544260978,745.6245727539062,0.0,-80.2674461364746,0.0013647642264479798,96.0,2694.96
13159,37,497472,7773,9.317137e-05,19147.427856445312,0.9023069515824318,38860,0.2,1761.86328125,-0.0012617357075214385,746.2472534179688,0.0,-80.28140754699707,0.0013647642264479798,96.0,2694.96
13161,37,497536,7774,4.626531e-05,22136.906860351562,0.9101797267794609,38865,0.2,2255.7080078125,-0.0012717145029455424,747.633056640625,0.0,-80.29463005065918,0.0013647642264479798,96.0,2694.96
13163,37,497600,7775,0.00029467512,25165.802294921876,0.24268943071365356,38870,0.2,724.0448608398438,-0.0028558850288391115,751.165283203125,0.0,-80.31261444091797,0.0013647642264479798,96.0,2694.96
13164,37,497664,7776,0.00032268744,14567.866564941407,0.6484448909759521,38875,0.2,1648.4918212890625,-0.00147093515843153,752.8471069335938,0.0,-80.32942085266113,0.0013647642264479798,96.0,2639.202
13166,37,497728,7777,0.0007694224,6783.4445129394535,-0.8237309455871582,38880,0.2,441.0969543457031,-0.004914363229181618,753.8550415039062,0.0,-80.3654167175293,0.0013647642264479798,96.0,2639.202
13168,37,497792,7778,0.00043187756,3529.495181274414,-3.4427332878112793,38885,0.2,499.74554443359375,0.0019219274632632732,755.8975219726562,0.0,-80.42597312927246,0.0013647642264479798,96.0,2639.202
13169,37,497856,7779,0.0007944014,9984.155584716797,0.3973020315170288,38890,0.2,2448.005126953125,-0.0038252441212534905,755.4971313476562,0.0,-80.43035049438477,0.0013647642264479798,96.0,2639.202
13171,37,497920,7780,0.00016477983,111652.6826171875,0.38112872838974,38895,0.2,33337.7421875,-0.0028820551931858064,754.7650146484375,0.0,-80.42737770080566,0.0013647642264479798,96.0,2639.202
13173,37,497984,7781,5.0551258e-05,38654.344140625,0.7940577864646912,38900,0.2,7060.9853515625,-0.0008966753724962473,755.3206787109375,0.0,-80.43150177001954,0.0013647642264479798,96.0,2639.202
13174,37,498048,7782,3.365986e-05,39698.43115234375,0.7372759580612183,38905,0.2,4611.7578125,-0.0009588804561644793,755.536865234375,0.0,-80.43704872131347,0.0013647642264479798,96.0,2639.202
13176,37,498112,7783,1.8591061e-05,42676.66879882813,0.6342068910598755,38910,0.2,12244.03515625,-0.0004578432999551296,755.7224731445312,0.0,-80.43848838806153,0.0013647642264479798,96.0,2639.202
13178,37,498176,7784,4.947558e-05,14174.664611816406,0.8387641906738281,38915,0.2,2847.297607421875,-0.0016720328480005265,756.7659912109375,0.0,-80.44396362304687,0.0013647642264479798,96.0,2639.202
13179,37,498240,7785,0.000110833906,14933.096728515626,0.6919440925121307,38920,0.2,2088.487060546875,-0.0015108444727957248,757.9015502929688,0.0,-80.45635643005372,0.0013647642264479798,96.0,2639.202
13181,37,498304,7786,0.00041767396,11826.059692382812,0.6946130096912384,38925,0.2,1360.545166015625,-0.003247969038784504,757.8025512695312,0.0,-80.47433052062988,0.0013647642264479798,96.0,2639.202
13183,37,498368,7787,0.0002771048,3793.6583251953125,0.6949058771133423,38930,0.2,246.177734375,-0.002978520188480616,759.7655639648438,0.0,-80.49138832092285,0.0013647642264479798,96.0,2639.202
13184,37,498432,7788,0.0034449408,3168.721701049805,0.6526402235031128,38935,0.2,177.77809143066406,-0.015592502243816853,762.7695922851562,0.009375,-80.51219596862794,0.0013647642264479798,96.0,2590.7397
13186,37,498496,7789,0.0020834487,3492.659817504883,0.1844608187675476,38940,0.2,2317.656494140625,-0.007567197363823652,765.4536743164062,0.003125,-80.52355003356934,0.0013647642264479798,96.0,2590.7397
13188,37,498560,7790,0.0008754693,11518.928564453125,-0.0052335262298583984,38945,0.2,3309.449462890625,-0.0015059061348438262,768.0518188476562,0.0,-80.57905044555665,0.0013647642264479798,96.0,2590.7397
13189,37,498624,7791,0.00032745395,23558.02312011719,0.15343046188354492,38950,0.2,7897.7744140625,-0.0029613047372549772,768.5411987304688,0.0,-80.57003211975098,0.0013647642264479798,96.0,2590.7397
13191,37,498688,7792,2.4043955e-05,59773.8724609375,0.5103561282157898,38955,0.2,20649.294921875,-0.0008381022140383721,768.8093872070312,0.0,-80.56314697265626,0.0013647642264479798,96.0,2590.7397
13193,37,498752,7793,2.9094517e-06,61615.17802734375,0.7002481520175934,38960,0.2,7616.9775390625,-1.8046330660581587e-05,768.9021606445312,0.0,-80.56273155212402,0.0013647642264479798,96.0,2590.7397
13194,37,498816,7794,0.00013123918,19656.02683105469,0.9212733060121536,38965,0.2,3314.458251953125,-0.0024018529802560806,767.6595458984375,0.0,-80.56028900146484,0.0013647642264479798,96.0,2590.7397
13196,37,498880,7795,5.507935e-05,42868.56787109375,0.8704341650009155,38970,0.2,11720.521484375,-0.0009208686649799346,766.524169921875,0.0,-80.55045700073242,0.0013647642264479798,96.0,2590.7397
13198,37,498944,7796,9.663962e-05,21595.676416015624,0.9373673126101494,38975,0.2,2440.428466796875,-0.0022977286018431185,767.3383178710938,0.0,-80.54794540405274,0.0013647642264479798,96.0,2590.7397
13199,37,499008,7797,5.8487058e-05,32301.43271484375,0.8869042620062828,38980,0.2,3333.893310546875,-0.0009551345370709896,768.0779418945312,0.0,-80.55891151428223,0.0013647642264479798,96.0,2590.7397
13201,37,499072,7798,0.00054765213,15013.708911132813,0.9291354939341545,38985,0.2,1061.5499267578125,-0.00546221798285842,767.5293579101562,0.0,-80.56403045654297,0.0013647642264479798,96.0,2590.7397
13203,37,499136,7799,0.00017228909,34117.4982421875,0.26563435792922974,38990,0.2,3583.52294921875,-0.002668321970850229,766.430908203125,0.0,-80.56973609924316,0.0013647642264479798,96.0,2590.7397
13205,37,499200,7800,0.000449555,13040.892706298828,0.5292616188526154,38995,0.2,622.2265014648438,-0.003498563263565302,763.7279663085938,0.0,-80.56198844909667,0.0013647642264479798,96.0,2593.7327
13206,37,499264,7801,0.00065800734,11153.318811035157,-1.2652692794799805,39000,0.2,329.6705322265625,-0.0056594172958284615,763.9727172851562,0.0,-80.5352165222168,0.0013647642264479798,96.0,2593.7327
13208,37,499328,7802,0.0009778347,7616.190023803711,-0.06390273571014404,39005,0.2,1767.3970947265625,-0.0067810678854584696,766.865966796875,0.0,-80.51225814819335,0.0013647642264479798,96.0,2593.7327
13210,37,499392,7803,0.0009350097,22543.28708496094,-2.088101387023926,39010,0.2,4208.31201171875,-0.0058753494638949634,768.3084106445312,0.0,-80.48715019226074,0.0013647642264479798,96.0,2593.7327
13211,37,499456,7804,2.3021363e-05,47909.226953125,-1.5421926975250244,39015,0.2,6691.39453125,0.0007084269076585769,768.8757934570312,0.0,-80.48425788879395,0.0013647642264479798,96.0,2593.7327
13213,37,499520,7805,5.5106357e-06,57313.97646484375,0.5889725983142853,39020,0.2,13166.43359375,-0.00031374902464449407,769.283203125,0.0,-80.49025077819825,0.0013647642264479798,96.0,2593.7327
13215,37,499584,7806,7.58823e-05,42997.5208984375,0.802204966545105,39025,0.2,16822.525390625,-0.0014047345146536827,769.21875,0.0,-80.49922561645508,0.0013647642264479798,96.0,2593.7327
13216,37,499648,7807,0.00013397448,29228.836645507814,0.8326652944087982,39030,0.2,5885.2578125,-0.002432709187269211,768.4677734375,0.0,-80.50102958679199,0.0013647642264479798,96.0,2593.7327
13218,37,499712,7808,5.820114e-05,16932.822607421876,0.8965081870555878,39035,0.2,2649.086669921875,-0.0008059747517108918,768.5529174804688,0.0,-80.50843162536621,0.0013647642264479798,96.0,2593.7327
13220,37,499776,7809,0.00011580996,27919.048120117186,0.8323106467723846,39040,0.2,2679.29052734375,-0.0018405616749078036,769.623779296875,0.0,-80.51471786499023,0.0013647642264479798,96.0,2593.7327
