time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/entropy_loss,train/approx_kl,train/n_updates,train/explained_variance,train/learning_rate,train/value_loss,train/clip_fraction,train/std,train/clip_range,train/policy_gradient_loss,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
12134,18812,776576,41,-23.54860496520996,0.13021539,60665,0.13462626934051514,0.0010553559311956718,587.82353515625,0.3625,2.449443817138672,0.1,0.0032822851091623305,478.1907958984375,96.0,1822.263
12135,18814,776640,41,-23.554984283447265,0.0045186,60670,0.805246502161026,0.0010553559311956718,390.86310424804685,0.1125,2.45072078704834,0.1,-0.011689171940088273,282.9415283203125,96.0,1822.263
12136,18815,776704,41,-23.55756072998047,0.0018798504,60675,0.407828152179718,0.0010553559311956718,302.2582641601563,0.021875,2.4512767791748047,0.1,-0.008229021355509758,187.80316162109375,96.0,1822.263
12137,18817,776768,41,-23.559103393554686,0.01461324,60680,0.40629154443740845,0.0010553559311956718,222.56848754882813,0.175,2.451688766479492,0.1,-0.019008969888091087,161.9261474609375,96.0,1822.263
12138,18818,776832,41,-23.56211929321289,0.012711782,60685,0.76689413189888,0.0010553559311956718,302.6676879882813,0.15625,2.4524877071380615,0.1,-0.01797809936106205,214.68772888183594,96.0,1822.263
12139,18820,776896,41,-23.56495475769043,0.0126374485,60690,0.9026590138673782,0.0010553559311956718,247.74860534667968,0.08125,2.4532220363616943,0.1,-0.010592035204172134,163.7256622314453,96.0,1822.263
12140,18821,776960,41,-23.566628646850585,0.0060792714,60695,0.6224021911621094,0.0010553559311956718,143.5006561279297,0.10625,2.4538655281066895,0.1,-0.010967673361301422,105.44271087646484,96.0,1822.263
12141,18823,777024,41,-23.568970108032225,0.015264929,60700,0.032015860080718994,0.0010553559311956718,200.26018371582032,0.2875,2.4544248580932617,0.1,-0.014401932433247566,162.14991760253906,96.0,1822.263
12142,18824,777088,41,-23.570441055297852,0.009162882,60705,0.0053975582122802734,0.0010553559311956718,256.622509765625,0.165625,2.4542288780212402,0.1,-0.015119794756174088,206.56375122070312,96.0,1822.263
12143,18826,777152,41,-23.57117919921875,0.017257184,60710,0.021827995777130127,0.0010553559311956718,129.30805511474608,0.346875,2.4535422325134277,0.1,-0.01912528891116381,102.79471588134766,96.0,1822.263
12144,18827,777216,41,-23.571853637695312,0.015087307,60715,0.013675808906555176,0.0010553559311956718,147.08189086914064,0.29375,2.4557363986968994,0.1,-0.010727431625127792,116.56068420410156,96.0,1826.619
12145,18829,777280,41,-23.5795597076416,0.009772726,60720,8.893013000488281e-05,0.0010553559311956718,956613.725,0.203125,2.458355188369751,0.1,0.006085901148617267,784612.5625,96.0,1826.619
12146,18830,777344,41,-23.586123657226562,0.08362261,60725,0.17941880226135254,0.0010553559311956718,910.2871215820312,0.29375,2.460312843322754,0.1,-0.018885438889265062,741.7407836914062,96.0,1826.619
12147,18832,777408,41,-23.59098129272461,0.012403616,60730,0.7794928103685379,0.0010553559311956718,341.2974853515625,0.221875,2.461519479751587,0.1,-0.010376247763633727,235.68421936035156,96.0,1826.619
12148,18833,777472,41,-23.59345054626465,0.0013246331,60735,0.643278032541275,0.0010553559311956718,452.9450927734375,0.015625,2.4622275829315186,0.1,-0.004609993845224381,306.8537292480469,96.0,1826.619
12149,18835,777536,41,-23.594816207885742,0.004646008,60740,0.782536506652832,0.0010553559311956718,488.24835815429685,0.14375,2.46260666847229,0.1,-0.009489315003156662,353.6495361328125,96.0,1826.619
12150,18837,777600,41,-23.5952205657959,0.0010028081,60745,0.7431495189666748,0.0010553559311956718,868.0645874023437,0.01875,2.462682008743286,0.1,-0.00572853721678257,583.5565185546875,96.0,1826.619
12151,18838,777664,41,-23.59486083984375,0.00037312973,60750,0.9141002967953682,0.0010553559311956718,356.5710144042969,0.00625,2.4625699520111084,0.1,-0.004080784693360329,217.7270965576172,96.0,1826.619
12152,18840,777728,41,-23.592630767822264,0.009796628,60755,0.9192700907588005,0.0010553559311956718,68.40875473022462,0.184375,2.462202548980713,0.1,-0.021736916899681092,46.667266845703125,96.0,1826.619
12153,18841,777792,41,-23.588503646850587,0.025709132,60760,0.03581666946411133,0.0010553559311956718,228.04879760742188,0.296875,2.4613499641418457,0.1,-0.018650615215301515,184.62704467773438,96.0,1826.619
12154,18843,777856,41,-23.588248825073244,0.036216542,60765,0.10791534185409546,0.0010553559311956718,136.48189392089844,0.384375,2.4599969387054443,0.1,-0.0317221887409687,109.55138397216797,96.0,1826.619
12155,18844,777920,41,-23.594309997558593,0.022153584,60770,0.22583132982254028,0.0010553559311956718,76.94523010253906,0.340625,2.4591193199157715,0.1,-0.015279264748096466,60.78825378417969,96.0,1826.619
12156,18846,777984,41,-23.60194091796875,0.021480922,60775,0.054104626178741455,0.0010553559311956718,75.35165100097656,0.36875,2.459296464920044,0.1,-0.014106514863669872,58.93836212158203,96.0,1823.134
12157,18847,778048,41,-23.611218643188476,0.0032197218,60780,-5.53131103515625e-05,0.0010553559311956718,960559.0125,0.06875,2.459794044494629,0.1,0.001304056867957115,787847.625,96.0,1823.134
12158,18849,778112,41,-23.618219757080077,0.022104228,60785,0.033519864082336426,0.0010553559311956718,1338.885693359375,0.25625,2.4602444171905518,0.1,-0.011129264533519746,1093.0504150390625,96.0,1823.134
12159,18850,778176,41,-23.623614883422853,0.0076855235,60790,0.8547150045633316,0.0010553559311956718,232.13072204589844,0.13125,2.4607248306274414,0.1,-0.010800572857260705,150.7758331298828,96.0,1823.134
12160,18852,778240,41,-23.629169082641603,0.0013187686,60795,0.6476166248321533,0.0010553559311956718,1216.6376708984376,0.0125,2.4611434936523438,0.1,-0.008488452434539795,804.1937255859375,96.0,1823.134
12161,18853,778304,41,-23.632982635498045,0.0020939838,60800,0.780145600438118,0.0010553559311956718,763.7463745117187,0.0375,2.4614124298095703,0.1,-0.007761435769498348,449.3898010253906,96.0,1823.134
12162,18855,778368,41,-23.63467483520508,0.01908984,60805,0.7936019897460938,0.0010553559311956718,402.5885925292969,0.1375,2.461026906967163,0.1,-0.01810091994702816,300.2476501464844,96.0,1823.134
12163,18857,778432,41,-23.633986282348634,0.0026486348,60810,0.9375470355153084,0.0010553559311956718,129.64718017578124,0.028125,2.4610559940338135,0.1,-0.011870580352842807,80.02886962890625,96.0,1823.134
12164,18858,778496,41,-23.634930038452147,0.004987238,60815,0.7708964943885803,0.0010553559311956718,74.37241287231446,0.09375,2.4621622562408447,0.1,-0.013389535248279572,50.33613586425781,96.0,1823.134
12165,18860,778560,41,-23.63579902648926,0.01666316,60820,0.053840816020965576,0.0010553559311956718,151.4737335205078,0.296875,2.463221549987793,0.1,-0.015424997732043266,122.69048309326172,96.0,1823.134
12166,18861,778624,41,-23.631781005859374,0.008880014,60825,0.40297114849090576,0.0010553559311956718,150.9285888671875,0.18125,2.462782859802246,0.1,-0.010189666971564293,120.37319946289062,96.0,1823.134
12167,18863,778688,41,-23.621131134033202,0.017335057,60830,0.44134247303009033,0.0010553559311956718,62.05358352661133,0.259375,2.459583044052124,0.1,-0.016581713035702706,48.53520965576172,96.0,1823.134
12168,18864,778752,41,-23.603441619873045,0.012644365,60835,0.8252000957727432,0.0010553559311956718,94.13230743408204,0.25,2.456571340560913,0.1,-0.012999919429421424,74.4155044555664,96.0,1820.6392
12169,18866,778816,41,-23.588180541992188,0.0028317105,60840,-0.0019203424453735352,0.0010553559311956718,961084.95,0.0625,2.4542956352233887,0.1,-0.002591298520565033,788140.0,96.0,1820.6392
12170,18867,778880,41,-23.578288269042968,0.097413614,60845,0.011435449123382568,0.0010553559311956718,1405.7615966796875,0.30625,2.4530813694000244,0.1,-0.025664353370666505,1149.4415283203125,96.0,1820.6392
12171,18869,778944,41,-23.572874069213867,0.010753521,60850,0.9213160201907158,0.0010553559311956718,844.0329833984375,0.19375,2.4525067806243896,0.1,-0.002349170297384262,566.0999145507812,96.0,1820.6392
12172,18870,779008,41,-23.57012825012207,0.0010465346,60855,0.7442525327205658,0.0010553559311956718,429.91368408203124,0.0125,2.452097177505493,0.1,-0.0056299431249499324,276.6002197265625,96.0,1820.6392
12173,18872,779072,41,-23.56827735900879,0.015487631,60860,0.6020213067531586,0.0010553559311956718,292.9512145996094,0.153125,2.4517972469329834,0.1,-0.018662811443209647,194.47897338867188,96.0,1820.6392
12174,18873,779136,41,-23.56702537536621,0.0018864507,60865,0.7377023994922638,0.0010553559311956718,409.93896484375,0.03125,2.451693296432495,0.1,-0.010218286886811256,305.33258056640625,96.0,1820.6392
12175,18875,779200,41,-23.566331100463866,0.0040628742,60870,0.9330326691269875,0.0010553559311956718,258.2397094726563,0.040625,2.45174503326416,0.1,-0.009481425583362579,186.5611572265625,96.0,1820.6392
12176,18876,779264,41,-23.566927337646483,0.0022295779,60875,0.7878552377223969,0.0010553559311956718,107.66682434082031,0.028125,2.4524264335632324,0.1,-0.00854517137631774,77.05406951904297,96.0,1820.6392
12177,18878,779328,41,-23.56849021911621,0.03857722,60880,0.025500714778900146,0.0010553559311956718,172.8283935546875,0.43125,2.4518189430236816,0.1,-0.023705824464559554,140.0340118408203,96.0,1820.6392
12178,18879,779392,41,-23.56761589050293,0.025531936,60885,0.09409153461456299,0.0010553559311956718,140.58896484375,0.41875,2.4504354000091553,0.1,-0.022201291844248773,112.4775161743164,96.0,1820.6392
12179,18881,779456,41,-23.56934814453125,0.02349233,60890,0.15861189365386963,0.0010553559311956718,75.35113220214843,0.3625,2.4493300914764404,0.1,-0.021878034435212614,59.51743698120117,96.0,1820.6392
12180,18883,779520,41,-23.570916366577148,0.027697632,60895,0.003779292106628418,0.0010553559311956718,71.50428771972656,0.36875,2.446286916732788,0.1,-0.027548757195472718,55.975547790527344,96.0,1822.183
12181,18884,779584,41,-23.567887115478516,0.020270694,60900,1.2278556823730469e-05,0.0010553559311956718,964267.9,0.346875,2.4445087909698486,0.1,0.008653695881366729,790881.25,96.0,1822.183
12182,18886,779648,41,-23.565594482421876,0.3005774,60905,0.017899930477142334,0.0010553559311956718,1017.4280395507812,0.353125,2.4432623386383057,0.1,-0.03273173235356808,830.5065307617188,96.0,1822.183
12183,18887,779712,41,-23.56288414001465,0.05011109,60910,0.8083222806453705,0.0010553559311956718,453.55546875,0.203125,2.442369222640991,0.1,-0.0008999558165669441,300.0743713378906,96.0,1822.183
12184,18889,779776,41,-23.561059951782227,0.000839103,60915,0.019675076007843018,0.0010553559311956718,692.8527221679688,0.009375,2.441789388656616,0.1,-0.004757561627775431,447.15997314453125,96.0,1822.183
12185,18890,779840,41,-23.55992431640625,0.010756026,60920,0.8251045793294907,0.0010553559311956718,209.7506072998047,0.125,2.4413084983825684,0.1,-0.02026489432901144,119.31024932861328,96.0,1822.183
12186,18892,779904,41,-23.55904884338379,0.015580637,60925,0.8611941486597061,0.0010553559311956718,365.23914794921876,0.1875,2.4412283897399902,0.1,-0.016336238756775857,271.7548828125,96.0,1822.183
12187,18893,779968,41,-23.55863227844238,0.0025945138,60930,0.9662209749221802,0.0010553559311956718,105.27997741699218,0.034375,2.440948247909546,0.1,-0.01096537970006466,69.0379409790039,96.0,1822.183
12188,18895,780032,41,-23.558493423461915,0.007650219,60935,0.8415683954954147,0.0010553559311956718,74.80915069580078,0.203125,2.4405157566070557,0.1,-0.013459769263863563,59.59454345703125,96.0,1822.183
12189,18896,780096,41,-23.564198684692382,0.018219363,60940,0.06406724452972412,0.0010553559311956718,153.33380432128905,0.275,2.443401575088501,0.1,-0.01671129297465086,123.90339660644531,96.0,1822.183
12190,18898,780160,41,-23.571724700927735,0.05468052,60945,0.09545111656188965,0.0010553559311956718,85.1140853881836,0.4,2.4450581073760986,0.1,-0.01792187914252281,67.89218139648438,96.0,1822.183
12191,18899,780224,41,-23.577146530151367,0.057537477,60950,0.16628038883209229,0.0010553559311956718,51.18824157714844,0.521875,2.4448390007019043,0.1,-0.016139885783195494,40.20659637451172,96.0,1822.183
12192,18901,780288,41,-23.574811935424805,0.040667772,60955,0.12387740612030029,0.0010553559311956718,38.17735290527344,0.396875,2.4433186054229736,0.1,-0.02724831663072109,29.384475708007812,96.0,1823.1489
12193,18902,780352,41,-23.571023559570314,0.01626837,60960,4.947185516357422e-06,0.0010553559311956718,974050.2875,0.296875,2.442434549331665,0.1,0.007661155983805656,798891.8125,96.0,1823.1489
12194,18904,780416,41,-23.568268966674804,0.00724685,60965,0.11738592386245728,0.0010553559311956718,809.4541381835937,0.115625,2.4413297176361084,0.1,-0.02399576585739851,635.9343872070312,96.0,1823.1489
12195,18905,780480,41,-23.5651912689209,0.02011574,60970,0.841238334774971,0.0010553559311956718,287.9559387207031,0.16875,2.4404335021972656,0.1,-0.0034517686814069747,193.81552124023438,96.0,1823.1489
12196,18907,780544,41,-23.56337699890137,0.001273525,60975,0.5695663392543793,0.0010553559311956718,388.5239624023437,0.0125,2.4398040771484375,0.1,-0.003553423471748829,250.1010284423828,96.0,1823.1489
12197,18909,780608,41,-23.561757278442382,0.020329814,60980,0.5716081261634827,0.0010553559311956718,492.3817199707031,0.13125,2.4394471645355225,0.1,-0.011762649565935136,373.6329650878906,96.0,1823.1489
12198,18910,780672,41,-23.560905838012694,0.008170988,60985,0.5700305998325348,0.0010553559311956718,319.07847290039064,0.084375,2.439289093017578,0.1,-0.011930933967232705,235.03814697265625,96.0,1823.1489
12199,18912,780736,41,-23.560546875,0.0064413156,60990,0.9404234103858471,0.0010553559311956718,138.74795837402343,0.128125,2.4397478103637695,0.1,-0.01875948179513216,101.53031158447266,96.0,1823.1489
12200,18913,780800,41,-23.561552429199217,0.019448899,60995,0.5663575828075409,0.0010553559311956718,84.43146667480468,0.278125,2.4395980834960938,0.1,-0.013862605020403863,67.24928283691406,96.0,1823.1489
12201,18915,780864,41,-23.554302215576172,0.016877156,61000,0.007737934589385986,0.0010553559311956718,220.29599609375,0.2125,2.4356019496917725,0.1,-0.020224381238222122,178.0177764892578,96.0,1823.1489
12202,18917,780928,41,-23.53780174255371,0.012828308,61005,0.2783931493759155,0.0010553559311956718,44.941558074951175,0.296875,2.428527355194092,0.1,-0.01607107147574425,35.376670837402344,96.0,1823.1489
12203,18918,780992,41,-23.50101509094238,0.04590039,61010,0.05434685945510864,0.0010553559311956718,37.702763366699216,0.55625,2.415860891342163,0.1,-0.019765866547822954,29.56355094909668,96.0,1823.1489
12204,18920,781056,41,-23.456969833374025,0.037440468,61015,0.0011245012283325195,0.0010553559311956718,61.81210861206055,0.40625,2.4097399711608887,0.1,-0.02040080651640892,48.449729919433594,96.0,1825.1128
12205,18921,781120,41,-23.44520378112793,0.010967519,61020,-1.895427703857422e-05,0.0010553559311956718,970234.425,0.225,2.407640218734741,0.1,0.00084422267973423,795774.875,96.0,1825.1128
12206,18923,781184,41,-23.442000579833984,0.009194839,61025,0.20747911930084229,0.0010553559311956718,537.601708984375,0.175,2.407060384750366,0.1,-0.019043603725731374,422.2657165527344,96.0,1825.1128
12207,18924,781248,41,-23.443074798583986,0.010219574,61030,0.8723272681236267,0.0010553559311956718,333.279931640625,0.215625,2.4072420597076416,0.1,-0.011182206496596337,217.17654418945312,96.0,1825.1128
12208,18926,781312,41,-23.444351196289062,0.0035762032,61035,0.4584529995918274,0.0010553559311956718,453.8802795410156,0.05,2.407443046569824,0.1,-0.01099057011306286,333.9479675292969,96.0,1825.1128
12209,18927,781376,41,-23.444930267333984,0.070620134,61040,0.7171448767185211,0.0010553559311956718,237.40439453125,0.44375,2.407719612121582,0.1,-0.0145582040771842,157.0560760498047,96.0,1825.1128
12210,18929,781440,41,-23.446121597290038,0.026917998,61045,0.7924826294183731,0.0010553559311956718,199.86861877441407,0.1875,2.4077951908111572,0.1,-0.01512894444167614,147.8899688720703,96.0,1825.1128
12211,18931,781504,41,-23.447620391845703,0.0056613283,61050,0.9770325981080532,0.0010553559311956718,64.62286529541015,0.125,2.4087343215942383,0.1,-0.02029235623776913,46.89714813232422,96.0,1825.1128
12212,18932,781568,41,-23.450379180908204,0.0068232883,61055,0.8300453424453735,0.0010553559311956718,55.505865478515624,0.1375,2.4087295532226562,0.1,-0.00970141589641571,43.97507095336914,96.0,1825.1128
12213,18934,781632,41,-23.448825073242187,0.02440923,61060,0.021449148654937744,0.0010553559311956718,111.14650421142578,0.33125,2.408912420272827,0.1,-0.018169773742556572,90.03889465332031,96.0,1825.1128
12214,18935,781696,41,-23.44937973022461,0.007492163,61065,0.0788227915763855,0.0010553559311956718,117.07153930664063,0.221875,2.4085443019866943,0.1,-0.007999185286462308,94.04705047607422,96.0,1825.1128
12215,18937,781760,41,-23.440322875976562,0.012326001,61070,0.1318504810333252,0.0010553559311956718,69.44000091552735,0.30625,2.404573678970337,0.1,-0.01826436407864094,53.98038101196289,96.0,1825.1128
12216,18938,781824,41,-23.424663162231447,0.06395699,61075,0.2717049717903137,0.0010553559311956718,11.101143646240235,0.475,2.4071767330169678,0.1,-0.030949357151985168,8.630046844482422,96.0,1818.1742
12217,18940,781888,41,-23.437796783447265,0.031182017,61080,-0.00012743473052978516,0.0010553559311956718,976153.5125,0.41875,2.4116036891937256,0.1,0.03138185068964958,800579.1875,96.0,1818.1742
12218,18941,781952,41,-23.44757995605469,0.012450708,61085,0.4204137921333313,0.0010553559311956718,808.6801635742188,0.221875,2.413130521774292,0.1,-0.021516936272382735,651.998046875,96.0,1818.1742
12219,18943,782016,41,-23.449261474609376,0.0032047052,61090,0.8413473814725876,0.0010553559311956718,524.3742919921875,0.0625,2.413569927215576,0.1,-0.006849009916186333,328.2286682128906,96.0,1818.1742
12220,18944,782080,41,-23.44912757873535,0.0013387455,61095,0.6822136640548706,0.0010553559311956718,458.4462890625,0.021875,2.4136407375335693,0.1,-0.007662542536854744,326.2757568359375,96.0,1818.1742
12221,18946,782144,41,-23.447882080078124,0.0023560906,61100,0.7453913390636444,0.0010553559311956718,341.30930786132814,0.146875,2.4135100841522217,0.1,-0.00866839401423931,215.93653869628906,96.0,1818.1742
12222,18948,782208,41,-23.447119140625,0.0033164294,61105,0.5743419826030731,0.0010553559311956718,435.6618713378906,0.065625,2.413468599319458,0.1,-0.010127679631114005,310.0931396484375,96.0,1818.1742
12223,18949,782272,41,-23.44726104736328,0.0028518066,61110,0.9348262697458267,0.0010553559311956718,141.8602767944336,0.021875,2.41323184967041,0.1,-0.008558066748082637,81.87348175048828,96.0,1818.1742
12224,18951,782336,41,-23.449816513061524,0.012409029,61115,0.8182717561721802,0.0010553559311956718,31.530078887939453,0.234375,2.4138219356536865,0.1,-0.021995896846055983,24.277809143066406,96.0,1818.1742
12225,18952,782400,41,-23.46224136352539,0.009037127,61120,0.014183580875396729,0.0010553559311956718,156.65464477539064,0.2375,2.4151370525360107,0.1,-0.009048265218734742,127.23103332519531,96.0,1818.1742
12226,18954,782464,41,-23.471787643432616,0.011367972,61125,0.3621082901954651,0.0010553559311956718,49.99186782836914,0.240625,2.4171361923217773,0.1,-0.007968904357403517,38.99977493286133,96.0,1818.1742
12227,18955,782528,41,-23.484962463378906,0.03130276,61130,0.10373592376708984,0.0010553559311956718,33.0059211730957,0.4625,2.423137903213501,0.1,-0.027339156717061996,26.28957176208496,96.0,1818.1742
12228,18957,782592,41,-23.50410385131836,0.034365166,61135,0.009738147258758545,0.0010553559311956718,43.51360321044922,0.496875,2.4327118396759033,0.1,-0.01732065565884113,33.92707824707031,96.0,1811.4219
12229,18958,782656,41,-23.53005599975586,0.010913235,61140,1.7881393432617188e-05,0.0010553559311956718,976422.6125,0.190625,2.4404714107513428,0.1,0.0189848430454731,800836.25,96.0,1811.4219
12230,18960,782720,41,-23.547297286987305,0.025072247,61145,0.42590445280075073,0.0010553559311956718,590.5276977539063,0.29375,2.4457077980041504,0.1,-0.01877080798149109,475.6109924316406,96.0,1811.4219
12231,18961,782784,41,-23.557033920288085,0.0028272755,61150,0.8702596873044968,0.0010553559311956718,403.94285888671874,0.053125,2.449126958847046,0.1,-0.012410190701484681,283.88128662109375,96.0,1811.4219
12232,18963,782848,41,-23.562459182739257,0.00038930587,61155,0.030016422271728516,0.0010553559311956718,1108.9498657226563,0.0,2.451270580291748,0.1,-0.0039267398416996,757.0933837890625,96.0,1811.4219
12233,18965,782912,41,-23.566272354125978,0.10688427,61160,0.8153890669345856,0.0010553559311956718,108.63590087890626,0.275,2.4528863430023193,0.1,-0.0033390305936336516,81.70631408691406,96.0,1811.4219
12234,18966,782976,41,-23.5699161529541,0.0049691377,61165,0.7176083922386169,0.0010553559311956718,391.0718994140625,0.08125,2.454008102416992,0.1,-0.009472831152379513,250.8931884765625,96.0,1811.4219
12235,18968,783040,41,-23.57218818664551,0.0014798315,61170,0.9218530654907227,0.0010553559311956718,234.34231567382812,0.01875,2.454692840576172,0.1,-0.008252478763461113,163.62423706054688,96.0,1811.4219
12236,18969,783104,41,-23.574669647216798,0.00373377,61175,0.4813186526298523,0.0010553559311956718,79.39271240234375,0.08125,2.4558520317077637,0.1,-0.015001265704631806,58.16694641113281,96.0,1811.4219
12237,18971,783168,41,-23.580521392822266,0.017801978,61180,0.0033631324768066406,0.0010553559311956718,155.05281677246094,0.2625,2.4572641849517822,0.1,-0.01626911051571369,125.8969497680664,96.0,1811.4219
12238,18972,783232,41,-23.58547477722168,0.037764512,61185,0.04861712455749512,0.0010553559311956718,61.575574493408205,0.35625,2.4578664302825928,0.1,-0.02036418244242668,49.04289245605469,96.0,1811.4219
12239,18974,783296,41,-23.586537170410157,0.016209545,61190,0.09874296188354492,0.0010553559311956718,79.31314239501953,0.31875,2.4591047763824463,0.1,-0.014977135322988033,62.86854553222656,96.0,1811.4219
12240,18975,783360,41,-23.599394226074217,0.016755529,61195,0.3037092685699463,0.0010553559311956718,67.52326202392578,0.271875,2.4615323543548584,0.1,-0.019273366779088974,53.013057708740234,96.0,1810.7781
12241,18977,783424,41,-23.617555236816408,0.006258486,61200,7.289648056030273e-05,0.0010553559311956718,981506.3625,0.125,2.463012933731079,0.1,0.0003439437597990036,804982.0625,96.0,1810.7781
12242,18978,783488,41,-23.627796936035157,0.020116253,61205,0.6454916596412659,0.0010553559311956718,343.7021484375,0.253125,2.4637949466705322,0.1,-0.028535100631415844,274.9882507324219,96.0,1810.7781
12243,18980,783552,41,-23.629523849487306,0.014874537,61210,0.4982711672782898,0.0010553559311956718,846.205419921875,0.134375,2.4641265869140625,0.1,-0.003439757600426674,571.0064086914062,96.0,1810.7781
12244,18981,783616,41,-23.62918586730957,0.004634182,61215,0.6831855177879333,0.0010553559311956718,385.5273742675781,0.059375,2.4639792442321777,0.1,-0.01632328312844038,282.860595703125,96.0,1810.7781
12245,18983,783680,41,-23.627003860473632,0.010837062,61220,0.8896391838788986,0.0010553559311956718,241.2641571044922,0.140625,2.4636402130126953,0.1,-0.01050989180803299,170.96327209472656,96.0,1810.7781
12246,18985,783744,41,-23.62523193359375,0.008220975,61225,0.745045930147171,0.0010553559311956718,369.0254638671875,0.053125,2.463279962539673,0.1,-0.01131364069879055,262.7875061035156,96.0,1810.7781
12247,18986,783808,41,-23.623699951171876,0.0017072698,61230,0.9404828324913979,0.0010553559311956718,119.23096618652343,0.028125,2.4627583026885986,0.1,-0.012344446033239365,79.45797729492188,96.0,1810.7781
12248,18988,783872,41,-23.622319412231445,0.008678192,61235,0.8843235224485397,0.0010553559311956718,91.95316925048829,0.20625,2.462785482406616,0.1,-0.008128486573696136,71.6037368774414,96.0,1810.7781
12249,18989,783936,41,-23.62595443725586,0.011378504,61240,0.006328999996185303,0.0010553559311956718,150.73276062011718,0.240625,2.4625895023345947,0.1,-0.01905655302107334,121.69621276855469,96.0,1810.7781
12250,18991,784000,41,-23.624302291870116,0.022784982,61245,0.06574171781539917,0.0010553559311956718,73.5527328491211,0.36875,2.458696126937866,0.1,-0.02196694165468216,58.584808349609375,96.0,1810.7781
12251,18992,784064,41,-23.61104393005371,0.022709347,61250,0.009214162826538086,0.0010553559311956718,17.05255012512207,0.446875,2.4557549953460693,0.1,-0.022612565755844118,13.01669692993164,96.0,1810.7781
12252,18994,784128,41,-23.610499572753906,0.018878754,61255,0.014632344245910645,0.0010553559311956718,60.377228546142575,0.328125,2.453892946243286,0.1,-0.014442941173911095,47.23806381225586,96.0,1810.4469
12253,18995,784192,41,-23.618546295166016,0.028184649,61260,-8.344650268554688e-06,0.0010553559311956718,985125.375,0.346875,2.4524784088134766,0.1,0.02404375057667494,807984.875,96.0,1810.4469
12254,18997,784256,41,-23.623955917358398,0.003171092,61265,0.6230621933937073,0.0010553559311956718,444.53521728515625,0.06875,2.4520139694213867,0.1,-0.010002183541655541,333.8755798339844,96.0,1810.4469
12255,18998,784320,41,-23.627290725708008,0.011738117,61270,0.8385252952575684,0.0010553559311956718,203.83917846679688,0.1125,2.452176094055176,0.1,-0.01854012757539749,129.92095947265625,96.0,1810.4469
12256,19000,784384,41,-23.629835510253905,0.003564653,61275,0.7148955166339874,0.0010553559311956718,410.1763977050781,0.040625,2.452404737472534,0.1,-0.004469815641641617,244.7460174560547,96.0,1810.4469
12257,19001,784448,41,-23.63140411376953,0.006930236,61280,0.6735513508319855,0.0010553559311956718,128.40572509765624,0.15,2.452479362487793,0.1,-0.012806546315550804,73.2133560180664,96.0,1810.4469
12258,19003,784512,41,-23.63140983581543,0.0016778009,61285,0.6193189918994904,0.0010553559311956718,340.14723510742186,0.0375,2.4521758556365967,0.1,-0.009230439364910126,240.54087829589844,96.0,1810.4469
12259,19005,784576,41,-23.628644943237305,0.0033939956,61290,0.9458789229393005,0.0010553559311956718,148.58934173583984,0.05,2.4513399600982666,0.1,-0.011325137689709663,102.63967895507812,96.0,1810.4469
12260,19006,784640,41,-23.625293350219728,0.022793237,61295,0.5895503163337708,0.0010553559311956718,56.389950561523435,0.3125,2.451643943786621,0.1,-0.017282239347696304,44.364742279052734,96.0,1810.4469
12261,19008,784704,41,-23.625676345825195,0.029603325,61300,0.02074962854385376,0.0010553559311956718,61.16291198730469,0.340625,2.453969717025757,0.1,-0.02617412358522415,49.08820343017578,96.0,1810.4469
12262,19009,784768,41,-23.612546920776367,0.07030622,61305,0.0647628903388977,0.0010553559311956718,23.026124954223633,0.5,2.453744649887085,0.1,-0.029422491043806075,18.385704040527344,96.0,1810.4469
12263,19011,784832,41,-23.586390686035156,0.07925783,61310,0.4460347890853882,0.0010553559311956718,14.047554779052735,0.453125,2.459829092025757,0.1,-0.01659812144935131,10.729116439819336,96.0,1810.4469
12264,19012,784896,41,-23.57096061706543,0.029456094,61315,0.391279935836792,0.0010553559311956718,34.21558609008789,0.428125,2.461705446243286,0.1,-0.023869878984987734,27.18853759765625,96.0,1806.3799
12265,19014,784960,41,-23.551099014282226,0.01091274,61320,-0.001908421516418457,0.0010553559311956718,986975.2625,0.2,2.4617135524749756,0.1,-0.0018411602824926377,807781.375,96.0,1806.3799
12266,19015,785024,41,-23.53700828552246,0.08832441,61325,0.6050542891025543,0.0010553559311956718,441.3485473632812,0.38125,2.460984468460083,0.1,-0.018741759285330773,355.4769592285156,96.0,1806.3799
12267,19017,785088,41,-23.524333572387697,0.013308588,61330,0.8141939342021942,0.0010553559311956718,336.1064208984375,0.1625,2.459785223007202,0.1,-0.009847033768892288,253.05543518066406,96.0,1806.3799
12268,19018,785152,41,-23.514157485961913,0.0034667365,61335,0.505829781293869,0.0010553559311956718,300.1982788085937,0.075,2.458646059036255,0.1,-0.010561778768897056,199.0599822998047,96.0,1806.3799
12269,19020,785216,41,-23.50695343017578,0.03320817,61340,0.7414416372776031,0.0010553559311956718,172.5136505126953,0.265625,2.457850694656372,0.1,-0.0065100440755486485,109.8441390991211,96.0,1806.3799
12270,19021,785280,41,-23.50270233154297,0.0040846383,61345,0.7495425343513489,0.0010553559311956718,351.6182800292969,0.05,2.457484722137451,0.1,-0.01428392231464386,262.5526428222656,96.0,1806.3799
